property_id,address,latitude,longitude,pct_flooded,max_depth_ft,urban_flag,optical_available,optical_water_pct,wse_spread_ft,rel_elev_ft,dem_resolution_m,depth_lower_ft,depth_upper_ft,depth_ci_ft
HARV-00180,"4901 Holly Street, Bellaire, 77401",29.692779,-95.463217,0.0,0.0,1,1,0.0,0.0,2.693,1,0.0,0.0,0.0
HARV-00181,"4900 Holly Street, Bellaire, 77401",29.693321,-95.463244,0.0,0.0,1,1,0.0,0.0,1.814,1,0.0,0.0,0.0
HARV-00182,"4809 Holly Street, Bellaire, 77401",29.692775,-95.462201,0.0,0.0,1,1,0.0,0.0,2.997,1,0.0,0.0,0.0
HARV-00183,"4805 Holly Street, Bellaire, 77401",29.692796,-95.461771,0.0,0.0,1,1,0.0,0.0,2.984,1,0.0,0.0,0.0
HARV-00184,"4801 Holly Street, Bellaire, 77401",29.692779,-95.461372,0.0,0.0,1,1,0.0,0.0,3.222,1,0.0,0.0,0.0
HARV-00185,"4701 Holly Street, Bellaire, 77401",29.692815,-95.4597,0.0,0.0,1,1,0.0,0.0,2.332,1,0.0,0.0,0.0
HARV-00186,"4703 Holly Street, Bellaire, 77401",29.692837,-95.459942,0.0,0.0,1,1,0.0,0.0,2.38,1,0.0,0.0,0.0
HARV-00187,"4705 Holly Street, Bellaire, 77401",29.692836,-95.46016,0.0,0.0,1,1,0.0,0.0,2.429,1,0.0,0.0,0.0
HARV-00188,"4707 Holly Street, Bellaire, 77401",29.69284,-95.460364,0.0,0.0,1,1,0.0,0.0,2.417,1,0.0,0.0,0.0
HARV-00189,"4711 Holly Street, Bellaire, 77401",29.692803,-95.460777,0.0,0.0,1,1,0.0,0.0,2.739,1,0.0,0.0,0.0
HARV-00190,"4713 Holly Street, Bellaire, 77401",29.69284,-95.460962,0.0,0.0,1,1,0.0,0.0,2.733,1,0.0,0.0,0.0
HARV-00191,"4715 Holly Street, Bellaire, 77401",29.69281,-95.46117,0.0,0.0,1,1,0.0,0.0,3.01,1,0.0,0.0,0.0
HARV-00192,"4904 Holly Street, Bellaire, 77401",29.693327,-95.463482,0.0,0.0,1,1,0.0,0.0,1.898,1,0.0,0.0,0.0
HARV-00193,"4906 Holly Street, Bellaire, 77401",29.693332,-95.463721,0.0,0.0,1,1,0.0,0.0,2.099,1,0.0,0.0,0.0
HARV-00194,"4908 Holly Street, Bellaire, 77401",29.693334,-95.463967,0.0,0.0,1,1,0.0,0.0,2.183,1,0.0,0.0,0.0
HARV-00195,"4910 Holly Street, Bellaire, 77401",29.693346,-95.464185,0.0,0.0,1,1,0.0,0.0,2.238,1,0.0,0.0,0.0
HARV-00196,"4912 Holly Street, Bellaire, 77401",29.693285,-95.464397,0.0,0.0,1,1,0.0,0.0,2.222,1,0.0,0.0,0.0
HARV-00197,"4914 Holly Street, Bellaire, 77401",29.693316,-95.464635,0.0,0.0,1,1,0.0,0.0,2.277,1,0.0,0.0,0.0
HARV-00198,"4916 Holly Street, Bellaire, 77401",29.693313,-95.464836,0.0,0.0,1,1,0.0,0.0,2.28,1,0.0,0.0,0.0
HARV-00199,"4918 Holly Street, Bellaire, 77401",29.693298,-95.465024,0.0,0.0,1,1,0.0,0.0,2.238,1,0.0,0.0,0.0
HARV-00200,"4920 Holly Street, Bellaire, 77401",29.693303,-95.465245,0.0,0.0,1,1,0.0,0.0,2.091,1,0.0,0.0,0.0
HARV-00201,"4922 Holly Street, Bellaire, 77401",29.693312,-95.465462,0.0,0.0,1,1,0.0,0.0,1.873,1,0.0,0.0,0.0
HARV-00202,"4924 Holly Street, Bellaire, 77401",29.693321,-95.465674,0.0,0.0,1,1,0.0,0.0,1.646,1,0.0,0.0,0.0
HARV-00203,"4926 Holly Street, Bellaire, 77401",29.693317,-95.465862,0.0,0.0,1,1,0.0,0.0,1.434,1,0.0,0.0,0.0
HARV-00204,"4930 Holly Street, Bellaire, 77401",29.693283,-95.466287,0.0,0.0,1,1,0.0,0.0,1.089,1,0.0,0.0,0.0
HARV-00205,"4700 Holly Street, Bellaire, 77401",29.693366,-95.459733,0.0,0.0,1,1,0.0,0.0,2.076,1,0.0,0.0,0.0
HARV-00206,"4702 Holly Street, Bellaire, 77401",29.693384,-95.459955,0.0,0.0,1,1,0.0,0.0,2.296,1,0.0,0.0,0.0
HARV-00207,"4704 Holly Street, Bellaire, 77401",29.693366,-95.460175,0.0,0.0,1,1,0.0,0.0,2.41,1,0.0,0.0,0.0
HARV-00208,"4706 Holly Street, Bellaire, 77401",29.693356,-95.460369,0.0,0.0,1,1,0.0,0.0,2.444,1,0.0,0.0,0.0
HARV-00209,"4712 Holly Street, Bellaire, 77401",29.693375,-95.460959,0.0,0.0,1,1,0.0,0.0,2.513,1,0.0,0.0,0.0
HARV-00210,"4714 Holly Street, Bellaire, 77401",29.693317,-95.461168,0.0,0.0,1,1,0.0,0.0,2.425,1,0.0,0.0,0.0
HARV-00211,"4800 Holly Street, Bellaire, 77401",29.693333,-95.46138,0.0,0.0,1,1,0.0,0.0,2.4,1,0.0,0.0,0.0
HARV-00212,"4802 Holly Street, Bellaire, 77401",29.693319,-95.461589,0.0,0.0,1,1,0.0,0.0,2.361,1,0.0,0.0,0.0
HARV-00213,"4804 Holly Street, Bellaire, 77401",29.693321,-95.461806,0.0,0.0,1,1,0.0,0.0,2.338,1,0.0,0.0,0.0
HARV-00214,"4806 Holly Street, Bellaire, 77401",29.693338,-95.461997,0.0,0.0,1,1,0.0,0.0,2.341,1,0.0,0.0,0.0
HARV-00215,"4808 Holly Street, Bellaire, 77401",29.693335,-95.462195,0.0,0.0,1,1,0.0,0.0,2.356,1,0.0,0.0,0.0
HARV-00216,"4810 Holly Street, Bellaire, 77401",29.693356,-95.462402,0.0,0.0,1,1,0.0,0.0,2.338,1,0.0,0.0,0.0
HARV-00217,"4812 Holly Street, Bellaire, 77401",29.693333,-95.462627,0.0,0.0,1,1,0.0,0.0,2.192,1,0.0,0.0,0.0
HARV-00218,"4814 Holly Street, Bellaire, 77401",29.693338,-95.462836,0.0,0.0,1,1,0.0,0.0,1.981,1,0.0,0.0,0.0
HARV-00219,"4907 Holly Street, Bellaire, 77401",29.692748,-95.463893,0.0,0.0,1,1,0.0,0.0,2.547,1,0.0,0.0,0.0
HARV-00220,"4909 Holly Street, Bellaire, 77401",29.69276,-95.464097,0.0,0.0,1,1,0.0,0.0,2.404,1,0.0,0.0,0.0
HARV-00221,"4911 Holly Street, Bellaire, 77401",29.692765,-95.464338,0.0,0.0,1,1,0.0,0.0,2.38,1,0.0,0.0,0.0
HARV-00222,"4913 Holly Street, Bellaire, 77401",29.692781,-95.464572,0.0,0.0,1,1,0.0,0.0,2.34,1,0.0,0.0,0.0
HARV-00223,"4915 Holly Street, Bellaire, 77401",29.692762,-95.464781,0.0,0.0,1,1,0.0,0.0,2.357,1,0.0,0.0,0.0
HARV-00224,"4917 Holly Street, Bellaire, 77401",29.692781,-95.464974,0.0,0.0,1,1,0.0,0.0,2.352,1,0.0,0.0,0.0
HARV-00225,"4919 Holly Street, Bellaire, 77401",29.692744,-95.465186,0.0,0.0,1,1,0.0,0.0,2.304,1,0.0,0.0,0.0
HARV-00226,"4923 Holly Street, Bellaire, 77401",29.692769,-95.465609,0.0,0.0,1,1,0.0,0.0,1.979,1,0.0,0.0,0.0
HARV-00227,"4925 Holly Street, Bellaire, 77401",29.692771,-95.465813,0.0,0.0,1,1,0.0,0.0,1.872,1,0.0,0.0,0.0
HARV-00228,"4927 Holly Street, Bellaire, 77401",29.692744,-95.466063,0.0,0.0,1,1,0.0,0.0,1.868,1,0.0,0.0,0.0
HARV-00229,"4929 Holly Street, Bellaire, 77401",29.692767,-95.466277,0.0,0.0,1,1,0.0,0.0,1.853,1,0.0,0.0,0.0
HARV-00230,"2630 Westheimer Road, Houston, TX",29.742409,-95.41975,0.0,0.0,1,1,0.0986,0.0,9.214,1,0.0,0.0,0.0
HARV-00231,"2611 South Shepherd Drive, Houston, TX, 77098",29.742016,-95.410482,0.0,0.0,1,1,0.0,0.0,2.041,1,0.0,0.0,0.0
HARV-00232,"2071 Westheimer Road, Houston, TX",29.742246,-95.410224,0.0,0.0,1,1,0.0,0.0,2.158,1,0.0,0.0,0.0
HARV-00233,1665 Westheimer Road,29.742644,-95.401782,0.0,0.0,1,1,0.0,0.0,2.6,1,0.0,0.0,0.0
HARV-00234,"3518 South Shepherd Drive, Houston, TX, 77098",29.734463,-95.410989,0.0,0.0,1,1,0.0,0.0,2.119,1,0.0,0.0,0.0
HARV-00235,"3514 South Shepherd Drive, Houston, TX, 77098",29.734625,-95.410967,0.0,0.0,1,1,0.0,0.0,2.431,1,0.0,0.0,0.0
HARV-00236,"2107 Richmond Avenue, Houston, TX, 77098",29.733986,-95.411029,0.0,0.0,1,1,0.0,0.0,1.844,1,0.0,0.0,0.0
HARV-00237,"9630 Westheimer Road, Houston, TX, 77063",29.738612,-95.535918,0.0,0.0,1,1,0.4696,0.0,3.252,1,0.0,0.0,0.0
HARV-00238,"5003 Loch Lomond Drive, Houston, TX, 77096",29.681589,-95.465494,0.0,0.0,1,1,0.0,0.0,20.154,1,0.0,0.0,0.0
HARV-00239,"5014 Loch Lomond Drive, Houston, TX, 77096",29.681999,-95.466306,0.0,0.0,1,1,0.0,0.0,12.623,1,0.0,0.0,0.0
HARV-00240,"8230 Kirby Drive, Houston, TX, 77054",29.689432,-95.413433,0.0,0.0,1,1,0.4392,0.0,11.35,1,0.0,0.0,0.0
HARV-00241,"3246 South Loop West, Houston, TX, 77025",29.678526,-95.427622,0.0,0.0,0,1,0.0,0.0,2.825,1,0.0,0.0,0.0
HARV-00242,"4814 North Braeswood Boulevard, Houston, TX, 77096",29.681375,-95.461766,0.0,0.0,0,1,0.0,0.0,22.972,1,0.0,0.0,0.0
HARV-00243,"4903 Jason Street, Houston, TX, 77096",29.683408,-95.463727,0.0,0.0,1,1,0.0,0.0,2.321,1,0.0,0.0,0.0
HARV-00244,"4907 Jason Street, Houston, TX, 77096",29.683353,-95.463992,0.0,0.0,1,1,0.0,0.0,2.589,1,0.0,0.0,0.0
HARV-00245,"4922 Jason Street, Houston, TX, 77096",29.683791,-95.465115,0.0,0.0,1,1,0.0,0.0,4.702,1,0.0,0.0,0.0
HARV-00246,"5006 Jason Street, Houston, TX, 77096",29.683788,-95.465838,0.0,0.0,1,1,0.0,0.0,8.922,1,0.0,0.0,0.0
HARV-00247,"5015 Grape Street, Houston, TX, 77096",29.685757,-95.465696,0.0,0.0,1,1,0.0,0.0,7.074,1,0.0,0.0,0.0
HARV-00248,"5022 Jason Street, Houston, TX, 77096",29.683976,-95.466799,0.0,0.0,1,1,0.0,0.0,9.641,1,0.0,0.0,0.0
HARV-00249,"6600 South Rice, Bellaire, TX, 77401",29.707271,-95.468307,0.0,0.0,1,1,0.0,0.0,1.833,1,0.0,0.0,0.0
HARV-00250,"403 Jackson Hill Street, Houston, TX, 77007",29.764863,-95.401949,0.0,0.0,1,1,0.0,0.0,27.79,1,0.0,0.0,0.0
HARV-00251,"405 Jackson Hill Street, Houston, TX, 77007",29.764933,-95.401949,0.0,0.0,1,1,0.0,0.0,26.258,1,0.0,0.0,0.0
HARV-00252,"407 Jackson Hill Street, Houston, TX, 77007",29.765002,-95.401949,0.0,0.0,1,1,0.0,0.0,24.997,1,0.0,0.0,0.0
HARV-00253,"409 Jackson Hill Street, Houston, TX, 77007",29.765078,-95.401947,0.0,0.0,1,1,0.0,0.0,24.067,1,0.0,0.0,0.0
HARV-00254,"411 Jackson Hill Street, Houston, TX, 77007",29.765147,-95.401952,0.0,0.0,1,1,0.0,0.0,23.903,1,0.0,0.0,0.0
HARV-00255,"413 Jackson Hill Street, Houston, TX, 77007",29.765226,-95.401955,0.0,0.0,1,1,0.0,0.0,23.961,1,0.0,0.0,0.0
HARV-00256,"5025 Jason Street, Houston, TX, 77096",29.683534,-95.467027,0.0,0.0,1,1,0.0,0.0,9.535,1,0.0,0.0,0.0
HARV-00257,"8823 South Rice Avenue, Houston, TX, 77096",29.6825,-95.467538,0.0,0.0,1,1,0.0,0.0,11.355,1,0.0,0.0,0.0
HARV-00258,"5747 South Braeswood Boulevard, Houston",29.674871,-95.488794,0.0,0.0,1,1,0.0,0.0,22.563,1,0.0,0.0,0.0
HARV-00259,"5879 Braesheather Drive, Houston",29.675797,-95.493441,0.0,0.0,1,1,0.0,0.0,22.309,1,0.0,0.0,0.0
HARV-00260,"5234 North Braeswood Boulevard, Houston, TX, 77096",29.678679,-95.474427,0.0,0.0,1,1,0.0,0.0,24.059,1,0.0,0.0,0.0
HARV-00261,"5238 North Braeswood Boulevard, Houston, TX, 77096",29.678641,-95.47471,0.0,0.0,1,1,0.0,0.0,24.263,1,0.0,0.0,0.0
HARV-00262,"5242 North Braeswood Boulevard, Houston, TX, 77096",29.678592,-95.475014,0.0,0.0,0,1,0.0,0.0,24.137,1,0.0,0.0,0.0
HARV-00263,"5246 North Braeswood Boulevard, Houston, TX, 77096",29.678523,-95.475329,0.0,0.0,0,1,0.0,0.0,24.099,1,0.0,0.0,0.0
HARV-00264,"5250 North Braeswood Boulevard, Houston, TX, 77096",29.678465,-95.475625,0.0,0.0,0,1,0.0,0.0,24.302,1,0.0,0.0,0.0
HARV-00265,"5254 North Braeswood Boulevard, Houston, TX, 77096",29.678455,-95.47593,0.0,0.0,0,1,0.0,0.0,24.433,1,0.0,0.0,0.0
HARV-00266,"5142 Jackwood Street, 77096",29.685103,-95.47055,0.0,0.0,1,1,0.1159,0.0,3.472,1,0.0,0.0,0.0
HARV-00267,"5035 Jackwood Street, Houston, TX, 77096",29.684673,-95.467284,0.0,0.0,1,1,0.0,0.0,9.073,1,0.0,0.0,0.0
HARV-00268,"5106 Jackwood Street, Houston, TX, 77096",29.685133,-95.468391,0.0,0.0,1,1,0.0,0.0,9.987,1,0.0,0.0,0.0
HARV-00269,"5119 Indigo Street, Houston, TX, 77096",29.686365,-95.46912,0.0,0.0,1,1,0.0,0.0,9.291,1,0.0,0.0,0.0
HARV-00270,"5127 Indigo Street, Houston, TX, 77096",29.686348,-95.469588,0.0,0.0,1,1,0.0,0.0,6.676,1,0.0,0.0,0.0
HARV-00271,"5102 Indigo Street, Houston, TX, 77096",29.686767,-95.468149,0.0,0.0,1,1,0.0,0.0,7.525,1,0.0,0.0,0.0
HARV-00272,"5007 Jackwood Street, Houston, TX, 77096",29.68425,-95.46577,0.0,0.0,1,1,0.0,0.0,8.898,1,0.0,0.0,0.0
HARV-00273,"5154 Jackwood Street, Houston, TX, 77096",29.685053,-95.471245,0.0,0.0,1,1,0.0469,0.0,2.416,1,0.0,0.0,0.0
HARV-00274,"4802 North Braeswood Boulevard, Houston, TX, 77096",29.681932,-95.460961,0.0,0.0,1,1,0.0,0.0,22.425,1,0.0,0.0,0.0
HARV-00275,"900 Richmond Avenue, Houston, TX",29.734751,-95.390156,0.0,0.0,1,1,0.0,0.0,6.82,1,0.0,0.0,0.0
HARV-00276,"2120 Southwest Freeway, Houston, TX",29.731483,-95.41251,0.0,0.0,1,1,0.0,0.0,1.907,1,0.0,0.0,0.0
HARV-00277,"3120 Southwest Freeway, Houston",29.730871,-95.42617,0.0,0.0,1,1,0.0,0.0,3.14,1,0.0,0.0,0.0
HARV-00278,"3904 Bissonnet Street, Houston, TX, 77005-1143",29.722878,-95.440099,0.0,0.0,1,1,0.0,0.0,2.857,1,0.0,0.0,0.0
HARV-00279,"3908 Bissonnet Street, Houston, TX, 77005",29.723153,-95.440458,0.0,0.0,1,1,0.0,0.0,3.026,1,0.0,0.0,0.0
HARV-00280,"5339 Weslayan Street, Houston, TX, 77005",29.723258,-95.440745,0.0,0.0,1,1,0.0,0.0,2.846,1,0.0,0.0,0.0
HARV-00281,"2518 Mandell Street, Houston, TX",29.743507,-95.399944,0.0,0.0,1,1,0.0,0.0,2.894,1,0.0,0.0,0.0
HARV-00282,"5427 Newcastle Drive, Bellaire",29.720562,-95.451254,0.0,0.0,1,1,0.0,0.0,2.832,1,0.0,0.0,0.0
HARV-00283,"5501 Newcastle Drive, Bellaire",29.720223,-95.451207,0.0,0.0,1,1,0.0,0.0,1.514,1,0.0,0.0,0.0
HARV-00284,"4907 Maple Street, Bellaire",29.690884,-95.464571,0.0,0.0,1,1,0.0456,0.0,7.64,1,0.0,0.0,0.0
HARV-00285,"5009 Maple Street, Bellaire, 77401",29.69096,-95.467267,0.0,0.0,1,1,0.0,0.0,6.231,1,0.0,0.0,0.0
HARV-00286,"5035 Carew Street, Houston, TX, 77096",29.688022,-95.467248,0.0,0.0,1,1,0.0,0.0,6.054,1,0.0,0.0,0.0
HARV-00287,"5200 Valerie Street, Bellaire, 77401",29.693902,-95.472257,0.0,0.0,1,1,0.0,0.0,2.301,1,0.0,0.0,0.0
HARV-00288,"5215 Jackwood Street, Houston, TX, 77096",29.684782,-95.473989,0.0,0.0,1,1,0.0,0.0,2.506,1,0.0,0.0,0.0
HARV-00289,"8711 Manhattan Drive, Houston, TX, 77096",29.685841,-95.47309,0.0,0.0,1,1,0.0,0.0,1.713,1,0.0,0.0,0.0
HARV-00290,"11815 Westheimer Road, Houston, TX, 77077",29.735306,-95.586685,0.0,0.0,1,1,0.0,0.0,5.347,1,0.0,0.0,0.0
HARV-00291,"10100 Beechnut Street, Houston, TX, 77072",29.69114,-95.559359,0.0,0.0,1,1,0.0,0.0,26.036,1,0.0,0.0,0.0
HARV-00292,"5225 Buffalo Speedway, Houston, TX, 77005",29.726801,-95.426823,0.0,0.0,1,1,0.1602,0.0,3.954,1,0.0,0.0,0.0
HARV-00293,"9710 Katy Freeway, Houston, TX, 77055",29.787534,-95.531918,0.0,0.0,1,1,0.3768,0.0,6.111,1,0.0,0.0,0.0
HARV-00294,"1701 West Alabama Street, Houston, TX, 77098",29.737967,-95.403102,0.0,0.0,1,1,0.0118,0.0,1.522,1,0.0,0.0,0.0
HARV-00295,"5206 Beechnut Street, Houston, TX",29.689417,-95.472354,0.0,0.0,1,1,0.0,0.0,5.684,1,0.0,0.0,0.0
HARV-00296,"5246 Beechnut Street, Houston, TX",29.689368,-95.474757,0.0,0.0,1,1,0.0,0.0,7.711,1,0.0,0.0,0.0
HARV-00297,"5235 Mimosa Drive, Bellaire, 77401",29.690105,-95.475619,0.0,0.0,1,1,0.0,0.0,6.605,1,0.0,0.0,0.0
HARV-00298,"5201 Mimosa Drive, Bellaire, 77401",29.690123,-95.472107,0.0,0.0,1,1,0.0,0.0,5.082,1,0.0,0.0,0.0
HARV-00299,"4938 Beechnut Street, Houston, TX",29.689567,-95.464317,0.0,0.0,1,1,0.0,0.0,6.303,1,0.0,0.0,0.0
HARV-00300,"4950 Beechnut Street, Houston, TX",29.689561,-95.46491,0.0,0.0,1,1,0.0,0.0,5.436,1,0.0,0.0,0.0
HARV-00301,"4960 Beechnut Street, Houston, TX",29.689559,-95.465081,0.0,0.0,1,1,0.0,0.0,5.341,1,0.0,0.0,0.0
HARV-00302,"5316 Bellaire Boulevard, Bellaire",29.706482,-95.473163,0.0,0.0,1,1,0.1176,0.0,1.916,1,0.0,0.0,0.0
HARV-00303,"5016 Imperial Street, Bellaire, TX",29.719937,-95.467856,0.0,0.0,1,1,0.0,0.0,1.941,1,0.0,0.0,0.0
HARV-00304,"2626 Richmond Avenue, Houston, TX",29.734408,-95.419496,0.0,0.0,1,1,0.0,0.0,1.979,1,0.0,0.0,0.0
HARV-00305,"3228 Eastside Street, Houston, TX",29.736303,-95.424634,0.0,0.0,1,1,0.0557,0.0,2.455,1,0.0,0.0,0.0
HARV-00306,"3100 West Alabama Street, Houston, TX",29.738767,-95.42433,0.0,0.0,1,1,0.0,0.0,2.797,1,0.0,0.0,0.0
HARV-00307,"3772 Richmond Avenue, Houston",29.733074,-95.437404,0.0,0.0,1,1,0.0,0.0,8.379,1,0.0,0.0,0.0
HARV-00308,"3730 Kirby Drive, Houston, TX, 77098",29.732956,-95.418968,0.0,0.0,1,1,0.0561,0.0,1.824,1,0.0,0.0,0.0
HARV-00309,"2901 South Loop West, Houston, TX, 77054",29.676554,-95.42201,0.0,0.0,1,1,0.0,0.0,15.356,1,0.0,0.0,0.0
